No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
21345,2012,6,8,8,103.0,17,23.0,1002.0,cv,0.89,0,0
21346,2012,6,8,9,107.0,17,26.0,1002.0,cv,2.68,0,0
21366,2012,6,9,5,161.0,19,21.0,1000.0,cv,0.89,0,0
21369,2012,6,9,8,186.0,20,24.0,1000.0,cv,0.89,0,0
21372,2012,6,9,11,181.0,20,29.0,998.0,cv,1.79,0,0
21373,2012,6,9,12,177.0,18,30.0,997.0,cv,4.92,0,0
21380,2012,6,9,19,29.0,19,21.0,998.0,cv,0.89,0,0
21385,2012,6,10,0,47.0,18,19.0,1000.0,cv,0.89,0,0
21391,2012,6,10,6,8.0,13,18.0,1002.0,cv,0.89,0,0
21392,2012,6,10,7,10.0,12,18.0,1002.0,cv,1.78,0,0
21397,2012,6,10,12,6.0,3,27.0,1001.0,cv,1.79,0,0
21399,2012,6,10,14,10.0,3,25.0,1001.0,cv,3.13,0,0
21404,2012,6,10,19,7.0,-2,28.0,998.0,cv,1.79,0,0
21412,2012,6,11,3,33.0,8,16.0,999.0,cv,0.89,0,0
21414,2012,6,11,5,37.0,11,14.0,999.0,cv,0.89,0,0
21416,2012,6,11,7,54.0,12,20.0,1000.0,cv,0.89,0,0
21418,2012,6,11,9,38.0,9,24.0,999.0,cv,0.89,0,0
21429,2012,6,11,20,12.0,6,25.0,995.0,cv,0.89,0,0
21433,2012,6,12,0,60.0,12,20.0,995.0,cv,0.89,0,0
21435,2012,6,12,2,81.0,12,18.0,995.0,cv,0.89,0,0
21444,2012,6,12,11,4.0,8,28.0,996.0,cv,3.13,0,0
21449,2012,6,12,16,6.0,8,30.0,996.0,cv,1.79,0,0
21457,2012,6,13,0,11.0,10,21.0,1000.0,cv,0.89,0,0
21460,2012,6,13,3,29.0,13,20.0,1000.0,cv,0.89,0,0
21462,2012,6,13,5,73.0,12,19.0,1000.0,cv,0.89,0,0
21495,2012,6,14,14,8.0,11,28.0,1003.0,cv,3.13,0,0
21506,2012,6,15,1,11.0,15,17.0,1007.0,cv,0.45,0,0
21507,2012,6,15,2,21.0,15,17.0,1007.0,cv,0.9,0,0
21511,2012,6,15,6,16.0,15,18.0,1007.0,cv,0.89,0,0
21537,2012,6,16,8,16.0,13,26.0,1006.0,cv,0.89,0,0
21538,2012,6,16,9,15.0,12,27.0,1006.0,cv,1.78,0,0
21540,2012,6,16,11,12.0,11,31.0,1005.0,cv,0.89,0,0
21541,2012,6,16,12,11.0,10,33.0,1004.0,cv,2.68,0,0
21542,2012,6,16,13,12.0,10,35.0,1003.0,cv,3.57,0,0
21544,2012,6,16,15,16.0,9,36.0,1002.0,cv,1.79,0,0
21548,2012,6,16,19,25.0,14,29.0,1003.0,cv,0.89,0,0
21553,2012,6,17,0,35.0,16,20.0,1004.0,cv,0.89,0,0
21554,2012,6,17,1,53.0,16,21.0,1004.0,cv,1.78,0,0
21556,2012,6,17,3,49.0,15,20.0,1004.0,cv,0.89,0,0
21558,2012,6,17,5,42.0,16,20.0,1004.0,cv,1.79,0,0
21559,2012,6,17,6,38.0,17,20.0,1004.0,cv,2.24,0,0
21562,2012,6,17,9,54.0,15,29.0,1003.0,cv,1.79,0,0
21565,2012,6,17,12,111.0,13,34.0,1002.0,cv,0.89,0,0
21574,2012,6,17,21,86.0,14,29.0,1000.0,cv,0.89,0,0
21575,2012,6,17,22,79.0,14,27.0,1001.0,cv,1.78,0,0
21576,2012,6,17,23,99.0,15,25.0,1001.0,cv,2.67,0,0
21594,2012,6,18,17,216.0,17,30.0,1001.0,cv,0.89,0,0
21595,2012,6,18,18,232.0,18,29.0,1000.0,cv,1.78,0,0
21608,2012,6,19,7,132.0,18,22.0,1002.0,cv,0.89,0,0
21610,2012,6,19,9,150.0,18,25.0,1002.0,cv,0.89,0,0
21613,2012,6,19,12,,18,29.0,1000.0,cv,3.13,0,0
21627,2012,6,20,2,287.0,20,22.0,1002.0,cv,0.89,0,0
21628,2012,6,20,3,338.0,19,21.0,1002.0,cv,1.34,0,0
21630,2012,6,20,5,237.0,19,20.0,1002.0,cv,0.89,0,0
21631,2012,6,20,6,,19,21.0,1003.0,cv,1.34,0,0
21633,2012,6,20,8,111.0,18,24.0,1003.0,cv,0.45,0,0
21634,2012,6,20,9,94.0,18,26.0,1003.0,cv,1.34,0,0
21635,2012,6,20,10,82.0,18,27.0,1003.0,cv,3.13,0,0
21636,2012,6,20,11,72.0,18,29.0,1003.0,cv,4.02,0,0
21638,2012,6,20,13,92.0,18,29.0,1003.0,cv,1.79,0,0
21651,2012,6,21,2,214.0,21,23.0,1004.0,cv,0.89,0,0
21652,2012,6,21,3,192.0,20,22.0,1004.0,cv,1.78,0,0
21653,2012,6,21,4,191.0,20,21.0,1004.0,cv,2.67,0,0
21654,2012,6,21,5,203.0,20,21.0,1005.0,cv,3.56,0,0
21656,2012,6,21,7,284.0,20,22.0,1005.0,cv,0.89,0,0
21657,2012,6,21,8,193.0,19,25.0,1005.0,cv,1.78,0,0
21662,2012,6,21,13,154.0,18,31.0,1003.0,cv,1.79,0,0
21663,2012,6,21,14,153.0,18,31.0,1003.0,cv,3.58,0,0
21664,2012,6,21,15,,18,32.0,1002.0,cv,5.37,0,0
21666,2012,6,21,17,182.0,19,31.0,1001.0,cv,0.89,0,0
21667,2012,6,21,18,230.0,19,30.0,1002.0,cv,1.78,0,0
21675,2012,6,22,2,71.0,19,20.0,1004.0,cv,0.89,0,1
21680,2012,6,22,7,87.0,20,22.0,1005.0,cv,0.89,0,0
21697,2012,6,23,0,127.0,20,23.0,1004.0,cv,0.89,0,0
21698,2012,6,23,1,138.0,20,23.0,1003.0,cv,1.78,0,0
21699,2012,6,23,2,146.0,20,22.0,1003.0,cv,2.23,0,0
21700,2012,6,23,3,164.0,20,22.0,1003.0,cv,2.68,0,0
21702,2012,6,23,5,181.0,20,21.0,1002.0,cv,0.89,0,0
21712,2012,6,23,15,167.0,21,25.0,1001.0,cv,0.89,0,0
21714,2012,6,23,17,178.0,21,26.0,1000.0,cv,0.89,0,0
21715,2012,6,23,18,190.0,22,26.0,1001.0,cv,1.78,0,0
21717,2012,6,23,20,205.0,22,26.0,1002.0,cv,0.89,0,0
21720,2012,6,23,23,101.0,23,24.0,1002.0,cv,0.89,0,2
21722,2012,6,24,1,249.0,22,23.0,1002.0,cv,0.89,0,0
21735,2012,6,24,14,168.0,22,23.0,1002.0,cv,0.89,0,3
21736,2012,6,24,15,130.0,23,24.0,1002.0,cv,1.78,0,4
21737,2012,6,24,16,140.0,22,24.0,1002.0,cv,2.67,0,5
21741,2012,6,24,20,140.0,22,23.0,1003.0,cv,0.89,0,0
21744,2012,6,24,23,69.0,21,22.0,1004.0,cv,0.89,0,3
21745,2012,6,25,0,75.0,21,21.0,1004.0,cv,1.78,0,4
21746,2012,6,25,1,71.0,21,21.0,1004.0,cv,2.23,0,5
21747,2012,6,25,2,70.0,21,21.0,1005.0,cv,3.12,0,6
21752,2012,6,25,7,98.0,21,21.0,1006.0,cv,0.89,0,0
21754,2012,6,25,9,90.0,21,23.0,1006.0,cv,0.89,0,0
21773,2012,6,26,4,131.0,19,23.0,1009.0,cv,0.89,0,0
21774,2012,6,26,5,134.0,20,22.0,1009.0,cv,1.78,0,1
21776,2012,6,26,7,116.0,20,23.0,1010.0,cv,0.89,0,0
21796,2012,6,27,3,77.0,19,21.0,1012.0,cv,0.89,0,0
21797,2012,6,27,4,110.0,20,21.0,1013.0,cv,1.78,0,0
21798,2012,6,27,5,127.0,20,21.0,1013.0,cv,2.23,0,0
21799,2012,6,27,6,130.0,21,21.0,1013.0,cv,3.12,0,0
21805,2012,6,27,12,44.0,18,27.0,1012.0,cv,1.79,0,0
21807,2012,6,27,14,63.0,18,28.0,1011.0,cv,1.79,0,0
21824,2012,6,28,7,63.0,20,21.0,1011.0,cv,0.89,0,4
21831,2012,6,28,14,128.0,20,22.0,1009.0,cv,0.89,0,1
21839,2012,6,28,22,175.0,21,22.0,1008.0,cv,0.89,0,1
21842,2012,6,29,1,,21,21.0,1007.0,cv,0.89,0,4
21845,2012,6,29,4,118.0,21,21.0,1005.0,cv,0.89,0,7
21846,2012,6,29,5,105.0,21,21.0,1005.0,cv,1.78,0,8
21849,2012,6,29,8,72.0,20,21.0,1006.0,cv,0.89,0,11
21855,2012,6,29,14,59.0,21,24.0,1004.0,cv,0.89,0,0
21862,2012,6,29,21,83.0,21,23.0,1004.0,cv,0.89,0,0
21863,2012,6,29,22,98.0,21,23.0,1004.0,cv,1.78,0,0
21865,2012,6,30,0,110.0,21,22.0,1004.0,cv,0.89,0,0
21867,2012,6,30,2,104.0,21,22.0,1004.0,cv,0.89,0,0
21871,2012,6,30,6,128.0,21,22.0,1004.0,cv,0.89,0,0
21875,2012,6,30,10,70.0,22,29.0,1004.0,cv,0.89,0,0
21878,2012,6,30,13,30.0,15,33.0,1003.0,cv,0.89,0,0
21879,2012,6,30,14,24.0,16,34.0,1002.0,cv,1.78,0,0
21880,2012,6,30,15,21.0,16,34.0,1002.0,cv,2.67,0,0
21892,2012,7,1,3,104.0,22,24.0,1001.0,cv,0.89,0,0
21906,2012,7,1,17,121.0,23,35.0,996.0,cv,1.79,0,0
21919,2012,7,2,6,27.0,16,23.0,1000.0,cv,0.89,0,0
21920,2012,7,2,7,17.0,15,26.0,1001.0,cv,1.34,0,0
21922,2012,7,2,9,19.0,13,31.0,1001.0,cv,0.89,0,0
21926,2012,7,2,13,13.0,11,34.0,997.0,cv,3.13,0,0
21927,2012,7,2,14,12.0,12,35.0,996.0,cv,4.92,0,0
21929,2012,7,2,16,,14,35.0,996.0,cv,7.15,0,0
21937,2012,7,3,0,33.0,17,25.0,997.0,cv,0.89,0,0
21938,2012,7,3,1,45.0,18,23.0,996.0,cv,1.78,0,0
21952,2012,7,3,15,26.0,16,35.0,995.0,cv,1.79,0,0
21966,2012,7,4,5,87.0,18,24.0,1000.0,cv,0.89,0,0
21967,2012,7,4,6,91.0,19,24.0,1000.0,cv,1.78,0,0
21969,2012,7,4,8,96.0,18,27.0,1001.0,cv,0.89,0,0
21971,2012,7,4,10,81.0,18,29.0,1001.0,cv,1.79,0,0
21975,2012,7,4,14,85.0,20,31.0,1000.0,cv,3.13,0,0
21990,2012,7,5,5,93.0,21,22.0,1002.0,cv,0.89,0,2
21991,2012,7,5,6,85.0,22,23.0,1002.0,cv,1.34,0,0
21993,2012,7,5,8,73.0,22,24.0,1003.0,cv,0.89,0,1
22010,2012,7,6,1,46.0,20,21.0,1003.0,cv,0.89,0,0
22011,2012,7,6,2,47.0,20,22.0,1002.0,cv,1.78,0,0
22012,2012,7,6,3,53.0,20,22.0,1002.0,cv,2.23,0,0
22017,2012,7,6,8,59.0,21,23.0,1003.0,cv,0.89,0,0
22018,2012,7,6,9,90.0,21,24.0,1003.0,cv,1.78,0,0
22020,2012,7,6,11,123.0,22,26.0,1003.0,cv,0.89,0,0
22021,2012,7,6,12,133.0,22,26.0,1002.0,cv,1.78,0,0
22023,2012,7,6,14,153.0,23,24.0,1003.0,cv,1.79,0,2
22024,2012,7,6,15,159.0,23,25.0,1002.0,cv,2.68,0,0
22031,2012,7,6,22,189.0,23,24.0,1002.0,cv,0.89,0,0
22032,2012,7,6,23,179.0,23,24.0,1002.0,cv,1.78,0,0
22033,2012,7,7,0,184.0,23,24.0,1002.0,cv,2.67,0,0
22035,2012,7,7,2,180.0,23,24.0,1002.0,cv,0.89,0,2
22037,2012,7,7,4,183.0,23,24.0,1002.0,cv,0.89,0,0
22040,2012,7,7,7,179.0,23,24.0,1002.0,cv,0.89,0,0
22041,2012,7,7,8,183.0,24,25.0,1003.0,cv,1.78,0,0
22057,2012,7,8,0,171.0,22,26.0,1002.0,cv,0.89,0,0
22058,2012,7,8,1,152.0,23,25.0,1001.0,cv,1.78,0,0
22059,2012,7,8,2,136.0,23,25.0,1001.0,cv,2.67,0,0
22060,2012,7,8,3,149.0,23,25.0,1001.0,cv,3.56,0,0
22062,2012,7,8,5,169.0,23,25.0,1002.0,cv,0.89,0,0
22063,2012,7,8,6,177.0,23,25.0,1002.0,cv,1.78,0,0
22064,2012,7,8,7,184.0,24,26.0,1002.0,cv,2.67,0,0
22070,2012,7,8,13,135.0,24,31.0,1002.0,cv,0.89,0,0
22072,2012,7,8,15,130.0,23,31.0,1002.0,cv,0.89,0,0
22085,2012,7,9,4,95.0,23,24.0,1002.0,cv,0.89,0,8
22088,2012,7,9,7,122.0,24,24.0,1002.0,cv,0.89,0,0
22089,2012,7,9,8,127.0,24,25.0,1003.0,cv,1.78,0,0
22090,2012,7,9,9,122.0,24,25.0,1003.0,cv,2.67,0,0
22091,2012,7,9,10,110.0,24,25.0,1003.0,cv,3.56,0,0
22103,2012,7,9,22,47.0,23,25.0,1002.0,cv,0.89,0,0
22108,2012,7,10,3,61.0,23,24.0,1000.0,cv,0.89,0,0
22115,2012,7,10,10,35.0,24,29.0,997.0,cv,0.89,0,0
22116,2012,7,10,11,35.0,24,30.0,996.0,cv,1.78,0,0
22117,2012,7,10,12,36.0,25,32.0,996.0,cv,2.67,0,0
22128,2012,7,10,23,43.0,21,22.0,995.0,cv,0.89,0,0
22131,2012,7,11,2,45.0,21,23.0,994.0,cv,0.89,0,0
22135,2012,7,11,6,61.0,21,21.0,995.0,cv,0.89,0,0
22138,2012,7,11,9,101.0,22,24.0,995.0,cv,1.79,0,0
22140,2012,7,11,11,95.0,22,27.0,994.0,cv,0.89,0,0
22153,2012,7,12,0,28.0,21,23.0,996.0,cv,0.89,0,0
22155,2012,7,12,2,19.0,21,23.0,996.0,cv,0.89,0,0
22164,2012,7,12,11,57.0,21,29.0,998.0,cv,0.89,0,0
22168,2012,7,12,15,13.0,22,31.0,997.0,cv,0.89,0,0
22169,2012,7,12,16,9.0,20,32.0,997.0,cv,1.78,0,0
22179,2012,7,13,2,18.0,21,23.0,1002.0,cv,0.89,0,0
22189,2012,7,13,12,7.0,19,30.0,1004.0,cv,0.89,0,0
22190,2012,7,13,13,11.0,19,30.0,1004.0,cv,1.78,0,0
22191,2012,7,13,14,14.0,19,30.0,1003.0,cv,2.67,0,0
22192,2012,7,13,15,17.0,17,30.0,1003.0,cv,3.56,0,0
22193,2012,7,13,16,28.0,19,30.0,1002.0,cv,5.35,0,0
22198,2012,7,13,21,41.0,21,26.0,1004.0,cv,0.89,0,0
22199,2012,7,13,22,42.0,20,26.0,1004.0,cv,1.78,0,0
22203,2012,7,14,2,61.0,21,23.0,1004.0,cv,0.45,0,0
22206,2012,7,14,5,48.0,20,23.0,1004.0,cv,0.89,0,0
22207,2012,7,14,6,38.0,20,23.0,1004.0,cv,1.78,0,0
22208,2012,7,14,7,25.0,19,24.0,1005.0,cv,2.67,0,0
22216,2012,7,14,15,15.0,15,30.0,1003.0,cv,1.79,0,0
22225,2012,7,15,0,63.0,19,23.0,1004.0,cv,0.89,0,0
22227,2012,7,15,2,63.0,20,22.0,1004.0,cv,0.89,0,0
22238,2012,7,15,13,29.0,18,32.0,1005.0,cv,0.89,0,0
22239,2012,7,15,14,25.0,15,33.0,1004.0,cv,2.68,0,0
22240,2012,7,15,15,25.0,15,33.0,1004.0,cv,4.47,0,0
22254,2012,7,16,5,68.0,19,21.0,1008.0,cv,0.89,0,0
22255,2012,7,16,6,99.0,21,24.0,1008.0,cv,1.34,0,0
22257,2012,7,16,8,131.0,20,27.0,1009.0,cv,0.89,0,0
22258,2012,7,16,9,126.0,20,28.0,1009.0,cv,1.78,0,0
22259,2012,7,16,10,112.0,20,30.0,1009.0,cv,2.67,0,0
22262,2012,7,16,13,76.0,16,33.0,1007.0,cv,1.79,0,0
22263,2012,7,16,14,71.0,17,34.0,1007.0,cv,3.58,0,0
22274,2012,7,17,1,55.0,18,25.0,1009.0,cv,0.45,0,0
22308,2012,7,18,11,90.0,21,28.0,1009.0,cv,1.79,0,0
22324,2012,7,19,3,105.0,23,24.0,1006.0,cv,0.89,0,0
22341,2012,7,19,20,124.0,23,28.0,1004.0,cv,0.89,0,0
22351,2012,7,20,6,197.0,24,25.0,1005.0,cv,0.89,0,0
22354,2012,7,20,9,205.0,24,28.0,1006.0,cv,0.89,0,0
22389,2012,7,21,20,29.0,24,24.0,1000.0,cv,0.89,0,15
22391,2012,7,21,22,26.0,23,23.0,999.0,cv,0.89,0,17
22413,2012,7,22,20,21.0,23,27.0,1001.0,cv,0.45,0,0
22414,2012,7,22,21,39.0,23,26.0,1002.0,cv,1.34,0,0
22422,2012,7,23,5,17.0,18,21.0,1004.0,cv,0.89,0,0
22424,2012,7,23,7,12.0,19,25.0,1005.0,cv,0.89,0,0
22429,2012,7,23,12,30.0,21,32.0,1005.0,cv,1.79,0,0
22445,2012,7,24,4,64.0,21,24.0,1008.0,cv,0.89,0,0
22446,2012,7,24,5,55.0,21,23.0,1008.0,cv,1.78,0,0
22447,2012,7,24,6,53.0,21,23.0,1008.0,cv,2.67,0,0
22448,2012,7,24,7,56.0,22,24.0,1009.0,cv,3.56,0,0
22449,2012,7,24,8,66.0,21,25.0,1009.0,cv,4.45,0,0
22450,2012,7,24,9,70.0,21,25.0,1008.0,cv,5.34,0,0
22452,2012,7,24,11,76.0,22,27.0,1009.0,cv,0.89,0,0
22453,2012,7,24,12,71.0,22,28.0,1009.0,cv,1.78,0,0
22454,2012,7,24,13,80.0,22,29.0,1008.0,cv,3.57,0,0
22456,2012,7,24,15,63.0,21,31.0,1008.0,cv,0.89,0,0
22458,2012,7,24,17,65.0,22,31.0,1007.0,cv,0.89,0,0
22470,2012,7,25,5,56.0,23,24.0,1009.0,cv,0.89,0,0
22482,2012,7,25,17,79.0,25,28.0,1006.0,cv,0.89,0,0
22496,2012,7,26,7,54.0,24,25.0,1004.0,cv,0.89,0,0
22510,2012,7,26,21,39.0,24,25.0,1004.0,cv,0.89,0,0
22515,2012,7,27,2,53.0,23,25.0,1005.0,cv,0.89,0,0
22517,2012,7,27,4,54.0,24,25.0,1005.0,cv,0.89,0,0
22521,2012,7,27,8,80.0,24,26.0,1006.0,cv,0.89,0,0
22522,2012,7,27,9,86.0,24,27.0,1006.0,cv,1.78,0,0
22524,2012,7,27,11,99.0,25,26.0,1006.0,cv,0.89,0,0
22525,2012,7,27,12,91.0,25,26.0,1006.0,cv,2.68,0,0
22526,2012,7,27,13,94.0,25,27.0,1006.0,cv,3.57,0,0
22527,2012,7,27,14,99.0,25,28.0,1006.0,cv,4.46,0,0
22533,2012,7,27,20,105.0,25,27.0,1006.0,cv,0.89,0,0
22559,2012,7,28,22,,27,28.0,999.0,cv,1.79,0,0
22578,2012,7,29,17,,21,33.0,998.0,cv,0.89,0,0
22580,2012,7,29,19,,23,31.0,999.0,cv,0.89,0,0
22582,2012,7,29,21,,24,27.0,1001.0,cv,0.89,0,0
22583,2012,7,29,22,,25,27.0,1001.0,cv,1.78,0,0
22584,2012,7,29,23,,24,26.0,1001.0,cv,2.67,0,0
22600,2012,7,30,15,48.0,22,28.0,1004.0,cv,0.89,0,0
22602,2012,7,30,17,49.0,25,26.0,1004.0,cv,0.89,0,0
22603,2012,7,30,18,58.0,24,26.0,1005.0,cv,1.78,0,1
22605,2012,7,30,20,76.0,24,25.0,1006.0,cv,0.45,0,3
22606,2012,7,30,21,66.0,22,23.0,1007.0,cv,1.34,0,4
22611,2012,7,31,2,37.0,20,20.0,1006.0,cv,0.89,0,9
22612,2012,7,31,3,35.0,20,20.0,1006.0,cv,1.78,0,10
22613,2012,7,31,4,35.0,20,21.0,1006.0,cv,2.67,0,11
22614,2012,7,31,5,39.0,21,21.0,1005.0,cv,3.56,0,0
22617,2012,7,31,8,25.0,21,21.0,1007.0,cv,0.89,0,5
22619,2012,7,31,10,16.0,20,21.0,1008.0,cv,0.89,0,7
22623,2012,7,31,14,15.0,20,20.0,1007.0,cv,0.89,0,11
22638,2012,8,1,5,11.0,20,20.0,1007.0,cv,0.89,0,1
22669,2012,8,2,12,14.0,20,29.0,1008.0,cv,0.89,0,0
22677,2012,8,2,20,30.0,23,26.0,1008.0,cv,0.89,0,0
22684,2012,8,3,3,61.0,23,23.0,1009.0,cv,0.45,0,0
22685,2012,8,3,4,50.0,23,23.0,1009.0,cv,0.9,0,0
22688,2012,8,3,7,60.0,23,24.0,1009.0,cv,0.89,0,0
22706,2012,8,4,1,23.0,22,25.0,1006.0,cv,0.89,0,0
22729,2012,8,5,0,32.0,24,26.0,1011.0,cv,0.89,0,0
22732,2012,8,5,3,46.0,23,24.0,1011.0,cv,0.45,0,0
22740,2012,8,5,11,53.0,22,31.0,1012.0,cv,1.79,0,0
22754,2012,8,6,1,67.0,24,25.0,1010.0,cv,0.89,0,0
22755,2012,8,6,2,74.0,24,26.0,1010.0,cv,1.78,0,0
22756,2012,8,6,3,82.0,24,25.0,1010.0,cv,2.67,0,0
22759,2012,8,6,6,95.0,24,24.0,1010.0,cv,0.89,0,0
22761,2012,8,6,8,85.0,25,28.0,1010.0,cv,0.89,0,0
22764,2012,8,6,11,73.0,23,32.0,1010.0,cv,0.89,0,0
22778,2012,8,7,1,52.0,24,26.0,1008.0,cv,0.89,0,0
22783,2012,8,7,6,73.0,24,24.0,1008.0,cv,0.89,0,0
22784,2012,8,7,7,79.0,25,26.0,1008.0,cv,1.78,0,0
22785,2012,8,7,8,74.0,25,28.0,1008.0,cv,2.67,0,0
22786,2012,8,7,9,67.0,24,29.0,1008.0,cv,4.46,0,0
22790,2012,8,7,13,67.0,24,31.0,1006.0,cv,3.13,0,0
22799,2012,8,7,22,79.0,25,28.0,1006.0,cv,0.89,0,0
22807,2012,8,8,6,127.0,25,26.0,1005.0,cv,0.89,0,0
22809,2012,8,8,8,120.0,25,26.0,1006.0,cv,0.89,0,2
22810,2012,8,8,9,109.0,26,28.0,1005.0,cv,1.78,0,0
22811,2012,8,8,10,106.0,26,28.0,1006.0,cv,2.67,0,0
22812,2012,8,8,11,84.0,26,30.0,1005.0,cv,3.56,0,0
22813,2012,8,8,12,75.0,26,31.0,1005.0,cv,4.45,0,0
22819,2012,8,8,18,25.0,22,29.0,1005.0,cv,0.89,0,0
22822,2012,8,8,21,35.0,23,26.0,1006.0,cv,0.45,0,0
22823,2012,8,8,22,37.0,24,26.0,1006.0,cv,0.9,0,0
22826,2012,8,9,1,43.0,23,24.0,1006.0,cv,0.89,0,0
22829,2012,8,9,4,15.0,21,22.0,1006.0,cv,0.89,0,0
22830,2012,8,9,5,10.0,20,21.0,1007.0,cv,1.78,0,0
22833,2012,8,9,8,40.0,23,27.0,1008.0,cv,0.89,0,0
22834,2012,8,9,9,46.0,24,29.0,1008.0,cv,1.78,0,0
22835,2012,8,9,10,49.0,23,29.0,1008.0,cv,2.67,0,0
22836,2012,8,9,11,52.0,19,31.0,1008.0,cv,4.46,0,0
22837,2012,8,9,12,46.0,19,32.0,1007.0,cv,5.35,0,0
22838,2012,8,9,13,45.0,19,32.0,1007.0,cv,7.14,0,0
22839,2012,8,9,14,48.0,21,34.0,1006.0,cv,8.93,0,0
22848,2012,8,9,23,41.0,22,25.0,1007.0,cv,0.89,0,0
22852,2012,8,10,3,57.0,23,24.0,1007.0,cv,0.89,0,0
22853,2012,8,10,4,72.0,23,23.0,1007.0,cv,1.78,0,0
22856,2012,8,10,7,94.0,24,24.0,1008.0,cv,0.89,0,0
22857,2012,8,10,8,100.0,24,26.0,1008.0,cv,1.78,0,0
22858,2012,8,10,9,116.0,24,28.0,1008.0,cv,2.67,0,0
22859,2012,8,10,10,120.0,23,29.0,1007.0,cv,3.56,0,0
22861,2012,8,10,12,89.0,21,31.0,1006.0,cv,0.89,0,0
22873,2012,8,11,0,85.0,22,24.0,1006.0,cv,0.89,0,0
22884,2012,8,11,11,137.0,23,27.0,1006.0,cv,0.89,0,0
22885,2012,8,11,12,138.0,20,28.0,1006.0,cv,1.78,0,0
22887,2012,8,11,14,88.0,22,27.0,1005.0,cv,0.89,0,1
22888,2012,8,11,15,79.0,21,27.0,1005.0,cv,1.78,0,2
22889,2012,8,11,16,67.0,21,27.0,1006.0,cv,2.67,0,3
22890,2012,8,11,17,,23,26.0,1005.0,cv,3.56,0,4
22920,2012,8,12,23,,21,22.0,1009.0,cv,0.89,0,2
22921,2012,8,13,0,,21,22.0,1009.0,cv,1.78,0,3
22941,2012,8,13,20,33.0,18,22.0,1009.0,cv,0.89,0,0
22950,2012,8,14,5,68.0,18,19.0,1007.0,cv,0.89,0,0
22951,2012,8,14,6,66.0,18,19.0,1008.0,cv,1.78,0,0
22952,2012,8,14,7,71.0,19,20.0,1007.0,cv,2.67,0,0
22970,2012,8,15,1,57.0,16,18.0,1006.0,cv,0.89,0,0
22971,2012,8,15,2,59.0,17,18.0,1005.0,cv,1.78,0,0
22973,2012,8,15,4,69.0,17,17.0,1005.0,cv,0.89,0,0
22975,2012,8,15,6,73.0,17,17.0,1006.0,cv,0.45,0,0
22985,2012,8,15,16,25.0,18,31.0,1006.0,cv,0.89,0,0
22986,2012,8,15,17,20.0,17,32.0,1007.0,cv,1.78,0,0
22994,2012,8,16,1,90.0,20,21.0,1010.0,cv,0.89,0,0
22996,2012,8,16,3,88.0,20,21.0,1010.0,cv,0.89,0,0
23000,2012,8,16,7,97.0,20,22.0,1012.0,cv,0.89,0,0
23001,2012,8,16,8,108.0,21,24.0,1012.0,cv,1.78,0,0
23003,2012,8,16,10,102.0,22,28.0,1012.0,cv,0.89,0,0
23004,2012,8,16,11,78.0,22,29.0,1012.0,cv,1.78,0,0
23005,2012,8,16,12,60.0,22,29.0,1011.0,cv,3.57,0,0
23024,2012,8,17,7,119.0,21,23.0,1009.0,cv,0.89,0,0
23051,2012,8,18,10,190.0,23,26.0,1007.0,cv,0.89,0,0
23052,2012,8,18,11,,23,26.0,1007.0,cv,1.78,0,0
23057,2012,8,18,16,,24,26.0,1006.0,cv,0.89,0,2
23060,2012,8,18,19,,23,23.0,1005.0,cv,0.89,0,0
23061,2012,8,18,20,,22,23.0,1006.0,cv,1.78,0,0
23064,2012,8,18,23,,22,22.0,1007.0,cv,0.89,0,0
23068,2012,8,19,3,,21,21.0,1007.0,cv,0.89,0,0
23070,2012,8,19,5,,18,18.0,1007.0,cv,0.89,0,0
23073,2012,8,19,8,,22,22.0,1008.0,cv,0.89,0,0
23079,2012,8,19,14,,15,31.0,1006.0,cv,1.79,0,0
23100,2012,8,20,11,,23,28.0,1006.0,cv,0.89,0,0
23102,2012,8,20,13,,24,30.0,1005.0,cv,0.89,0,0
23104,2012,8,20,15,,23,31.0,1004.0,cv,0.89,0,0
23105,2012,8,20,16,,23,29.0,1004.0,cv,1.78,0,0
23107,2012,8,20,18,,21,23.0,1006.0,cv,0.89,0,0
23126,2012,8,21,13,3.0,7,27.0,1014.0,cv,3.13,0,0
23127,2012,8,21,14,5.0,10,29.0,1013.0,cv,4.92,0,0
23128,2012,8,21,15,8.0,8,29.0,1013.0,cv,8.05,0,0
23129,2012,8,21,16,8.0,9,28.0,1013.0,cv,9.84,0,0
23135,2012,8,21,22,25.0,15,19.0,1014.0,cv,0.89,0,0
23136,2012,8,21,23,29.0,15,19.0,1014.0,cv,1.78,0,0
23139,2012,8,22,2,24.0,14,16.0,1015.0,cv,0.89,0,0
23146,2012,8,22,9,13.0,7,24.0,1018.0,cv,0.89,0,0
23147,2012,8,22,10,13.0,5,25.0,1018.0,cv,1.78,0,0
23148,2012,8,22,11,9.0,5,26.0,1018.0,cv,2.67,0,0
23149,2012,8,22,12,6.0,3,27.0,1017.0,cv,3.56,0,0
23159,2012,8,22,22,35.0,15,19.0,1016.0,cv,0.89,0,0
23164,2012,8,23,3,67.0,13,16.0,1016.0,cv,0.89,0,0
23167,2012,8,23,6,82.0,13,15.0,1016.0,cv,0.89,0,0
