No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
16460,2011,11,17,19,112.0,6,6.0,1017.0,NW,13.42,0,0
16461,2011,11,17,20,166.0,6,6.0,1017.0,NW,17.44,0,0
16462,2011,11,17,21,144.0,7,8.0,1017.0,NW,21.46,0,0
16463,2011,11,17,22,136.0,7,7.0,1018.0,NW,24.59,0,0
16465,2011,11,18,0,139.0,6,6.0,1016.0,NW,1.79,0,0
16466,2011,11,18,1,141.0,5,5.0,1016.0,NW,3.58,0,0
16467,2011,11,18,2,157.0,5,5.0,1016.0,NW,6.71,0,0
16468,2011,11,18,3,142.0,6,6.0,1015.0,NW,10.73,0,0
16469,2011,11,18,4,127.0,6,7.0,1015.0,NW,13.86,0,0
16470,2011,11,18,5,95.0,7,7.0,1015.0,NW,17.88,0,0
16471,2011,11,18,6,85.0,7,8.0,1015.0,NW,19.67,0,0
16472,2011,11,18,7,97.0,7,8.0,1016.0,NW,22.8,0,0
16473,2011,11,18,8,89.0,6,9.0,1016.0,NW,25.93,0,0
16475,2011,11,18,10,54.0,4,13.0,1015.0,NW,4.92,0,0
16476,2011,11,18,11,56.0,3,14.0,1015.0,NW,9.84,0,0
16493,2011,11,19,4,34.0,-1,5.0,1021.0,NW,7.15,0,0
16494,2011,11,19,5,13.0,-6,4.0,1021.0,NW,15.2,0,0
16495,2011,11,19,6,7.0,-7,3.0,1021.0,NW,23.25,0,0
16496,2011,11,19,7,3.0,-9,3.0,1022.0,NW,34.43,0,0
16497,2011,11,19,8,9.0,-10,4.0,1024.0,NW,46.5,0,0
16498,2011,11,19,9,13.0,-11,5.0,1024.0,NW,55.44,0,0
16499,2011,11,19,10,15.0,-11,6.0,1024.0,NW,66.62,0,0
16500,2011,11,19,11,9.0,-11,7.0,1024.0,NW,77.8,0,0
16501,2011,11,19,12,16.0,-12,7.0,1024.0,NW,88.98,0,0
16502,2011,11,19,13,13.0,-12,8.0,1023.0,NW,97.03,0,0
16503,2011,11,19,14,15.0,-12,7.0,1023.0,NW,105.08,0,0
16504,2011,11,19,15,10.0,-12,7.0,1023.0,NW,112.23,0,0
16505,2011,11,19,16,6.0,-11,6.0,1024.0,NW,119.38,0,0
16506,2011,11,19,17,7.0,-11,6.0,1025.0,NW,125.19,0,0
16507,2011,11,19,18,8.0,-12,4.0,1026.0,NW,129.21,0,0
16508,2011,11,19,19,10.0,-11,4.0,1026.0,NW,132.34,0,0
16509,2011,11,19,20,18.0,-12,3.0,1027.0,NW,136.36,0,0
16510,2011,11,19,21,12.0,-11,0.0,1027.0,NW,139.49,0,0
16511,2011,11,19,22,22.0,-11,0.0,1028.0,NW,144.41,0,0
16512,2011,11,19,23,9.0,-11,0.0,1029.0,NW,150.22,0,0
16513,2011,11,20,0,9.0,-14,0.0,1029.0,NW,155.14,0,0
16514,2011,11,20,1,10.0,-11,-2.0,1029.0,NW,160.06,0,0
16515,2011,11,20,2,12.0,-11,-3.0,1029.0,NW,163.19,0,0
16518,2011,11,20,5,25.0,-12,-3.0,1029.0,NW,1.79,0,0
16519,2011,11,20,6,20.0,-10,-3.0,1030.0,NW,3.58,0,0
16520,2011,11,20,7,29.0,-10,-5.0,1030.0,NW,5.37,0,0
16521,2011,11,20,8,19.0,-10,-2.0,1031.0,NW,8.5,0,0
16522,2011,11,20,9,21.0,-11,1.0,1032.0,NW,10.29,0,0
16523,2011,11,20,10,30.0,-11,3.0,1032.0,NW,12.08,0,0
16524,2011,11,20,11,42.0,-12,4.0,1032.0,NW,13.87,0,0
16539,2011,11,21,2,154.0,-5,-3.0,1031.0,NW,1.79,0,0
16540,2011,11,21,3,123.0,-5,-3.0,1031.0,NW,3.58,0,0
16541,2011,11,21,4,106.0,-6,-4.0,1031.0,NW,6.71,0,0
16542,2011,11,21,5,102.0,-6,-4.0,1031.0,NW,8.5,0,0
16543,2011,11,21,6,80.0,-5,-4.0,1031.0,NW,10.29,0,0
16544,2011,11,21,7,71.0,-7,-5.0,1031.0,NW,13.42,0,0
16546,2011,11,21,9,81.0,-3,1.0,1032.0,NW,3.13,0,0
16547,2011,11,21,10,73.0,-4,3.0,1032.0,NW,6.26,0,0
16566,2011,11,22,5,315.0,-2,0.0,1022.0,NW,0.89,0,0
16567,2011,11,22,6,271.0,-1,0.0,1021.0,NW,2.68,0,0
16574,2011,11,22,13,208.0,-7,12.0,1018.0,NW,7.15,0,0
16575,2011,11,22,14,55.0,-8,11.0,1018.0,NW,19.22,0,0
16576,2011,11,22,15,12.0,-10,10.0,1019.0,NW,28.16,0,0
16577,2011,11,22,16,17.0,-10,8.0,1021.0,NW,40.23,0,0
16578,2011,11,22,17,7.0,-11,6.0,1022.0,NW,52.3,0,0
16579,2011,11,22,18,7.0,-12,4.0,1025.0,NW,64.37,0,0
16580,2011,11,22,19,9.0,-14,3.0,1026.0,NW,80.46,0,0
16581,2011,11,22,20,10.0,-14,2.0,1026.0,NW,98.34,0,0
16582,2011,11,22,21,7.0,-15,2.0,1028.0,NW,113.54,0,0
16583,2011,11,22,22,9.0,-15,1.0,1028.0,NW,123.37,0,0
16584,2011,11,22,23,19.0,-15,1.0,1029.0,NW,135.44,0,0
16585,2011,11,23,0,6.0,-15,0.0,1029.0,NW,146.62,0,0
16586,2011,11,23,1,7.0,-14,0.0,1030.0,NW,157.8,0,0
16587,2011,11,23,2,9.0,-16,0.0,1030.0,NW,169.87,0,0
16588,2011,11,23,3,10.0,-15,-1.0,1031.0,NW,179.7,0,0
16589,2011,11,23,4,10.0,-15,-1.0,1031.0,NW,186.85,0,0
16590,2011,11,23,5,10.0,-15,-1.0,1032.0,NW,195.79,0,0
16591,2011,11,23,6,8.0,-14,-2.0,1033.0,NW,203.84,0,0
16592,2011,11,23,7,9.0,-15,-2.0,1034.0,NW,210.99,0,0
16593,2011,11,23,8,12.0,-14,0.0,1035.0,NW,215.01,0,0
16594,2011,11,23,9,13.0,-16,1.0,1036.0,NW,222.16,0,0
16595,2011,11,23,10,14.0,-17,1.0,1036.0,NW,229.31,0,0
16596,2011,11,23,11,14.0,-16,3.0,1035.0,NW,235.12,0,0
16597,2011,11,23,12,14.0,-17,4.0,1033.0,NW,240.93,0,0
16598,2011,11,23,13,11.0,-18,4.0,1032.0,NW,248.08,0,0
16599,2011,11,23,14,10.0,-17,4.0,1032.0,NW,255.23,0,0
16600,2011,11,23,15,15.0,-18,5.0,1032.0,NW,261.04,0,0
16601,2011,11,23,16,13.0,-17,4.0,1031.0,NW,266.85,0,0
16602,2011,11,23,17,13.0,-16,2.0,1031.0,NW,268.64,0,0
16613,2011,11,24,4,118.0,-10,-6.0,1029.0,NW,0.89,0,0
16615,2011,11,24,6,134.0,-10,-7.0,1028.0,NW,0.89,0,0
16630,2011,11,24,21,290.0,-5,-3.0,1029.0,NW,0.89,0,0
16631,2011,11,24,22,323.0,-6,-3.0,1029.0,NW,2.68,0,0
16632,2011,11,24,23,333.0,-7,-4.0,1029.0,NW,4.47,0,0
16633,2011,11,25,0,305.0,-8,-5.0,1030.0,NW,7.6,0,0
16634,2011,11,25,1,280.0,-7,-4.0,1030.0,NW,8.49,0,0
16635,2011,11,25,2,260.0,-8,-4.0,1030.0,NW,11.62,0,0
16636,2011,11,25,3,207.0,-9,-5.0,1030.0,NW,13.41,0,0
16637,2011,11,25,4,232.0,-9,-5.0,1030.0,NW,16.54,0,0
16638,2011,11,25,5,155.0,-8,-6.0,1030.0,NW,18.33,0,0
16639,2011,11,25,6,128.0,-8,-5.0,1030.0,NW,19.22,0,0
16640,2011,11,25,7,105.0,-7,-5.0,1030.0,NW,20.11,0,0
16641,2011,11,25,8,120.0,-6,-3.0,1031.0,NW,21.9,0,0
16658,2011,11,26,1,311.0,-4,-3.0,1024.0,NW,1.79,0,0
16659,2011,11,26,2,292.0,-4,-3.0,1023.0,NW,2.68,0,0
16660,2011,11,26,3,227.0,-4,-1.0,1023.0,NW,5.81,0,0
16661,2011,11,26,4,222.0,-5,-3.0,1023.0,NW,7.6,0,0
16662,2011,11,26,5,229.0,-4,-1.0,1022.0,NW,10.73,0,0
16663,2011,11,26,6,222.0,-4,-2.0,1022.0,NW,12.52,0,0
16664,2011,11,26,7,233.0,-5,-2.0,1022.0,NW,15.65,0,0
16665,2011,11,26,8,234.0,-3,-1.0,1022.0,NW,17.44,0,0
16666,2011,11,26,9,223.0,-2,2.0,1022.0,NW,20.57,0,0
16667,2011,11,26,10,203.0,-3,3.0,1023.0,NW,24.59,0,0
16668,2011,11,26,11,223.0,-4,5.0,1022.0,NW,27.72,0,0
16669,2011,11,26,12,209.0,-4,6.0,1021.0,NW,29.51,0,0
16670,2011,11,26,13,193.0,-4,6.0,1020.0,NW,31.3,0,0
16671,2011,11,26,14,200.0,-5,7.0,1019.0,NW,33.09,0,0
16672,2011,11,26,15,200.0,-5,7.0,1019.0,NW,34.88,0,0
16674,2011,11,26,17,222.0,-4,5.0,1020.0,NW,1.79,0,0
16677,2011,11,26,20,300.0,-4,-1.0,1020.0,NW,1.79,0,0
16678,2011,11,26,21,292.0,-4,4.0,1020.0,NW,4.92,0,0
16680,2011,11,26,23,322.0,-4,0.0,1021.0,NW,1.79,0,0
16681,2011,11,27,0,330.0,-4,0.0,1021.0,NW,3.58,0,0
16682,2011,11,27,1,326.0,-4,-1.0,1021.0,NW,5.37,0,0
16684,2011,11,27,3,295.0,-3,-1.0,1021.0,NW,1.79,0,0
16685,2011,11,27,4,302.0,-4,-2.0,1021.0,NW,3.58,0,0
16686,2011,11,27,5,237.0,-4,-1.0,1021.0,NW,6.71,0,0
16687,2011,11,27,6,176.0,-5,-2.0,1021.0,NW,9.84,0,0
16688,2011,11,27,7,143.0,-5,-3.0,1021.0,NW,12.97,0,0
16689,2011,11,27,8,135.0,-3,0.0,1022.0,NW,16.99,0,0
16690,2011,11,27,9,133.0,-3,5.0,1022.0,NW,21.01,0,0
16691,2011,11,27,10,115.0,-3,6.0,1022.0,NW,25.03,0,0
16704,2011,11,27,23,391.0,-2,1.0,1022.0,NW,1.79,0,0
16705,2011,11,28,0,362.0,-2,1.0,1022.0,NW,2.68,0,0
16706,2011,11,28,1,289.0,-2,1.0,1022.0,NW,4.47,0,0
16707,2011,11,28,2,257.0,-2,0.0,1022.0,NW,6.26,0,0
16708,2011,11,28,3,222.0,-2,1.0,1022.0,NW,8.05,0,0
16709,2011,11,28,4,177.0,-2,1.0,1022.0,NW,9.84,0,0
16710,2011,11,28,5,174.0,-2,2.0,1022.0,NW,11.63,0,0
16711,2011,11,28,6,148.0,-2,1.0,1023.0,NW,15.65,0,0
16712,2011,11,28,7,140.0,-3,0.0,1024.0,NW,18.78,0,0
16713,2011,11,28,8,124.0,-2,5.0,1026.0,NW,23.7,0,0
16714,2011,11,28,9,127.0,-2,8.0,1026.0,NW,27.72,0,0
16755,2011,11,30,2,119.0,-6,-3.0,1037.0,NW,1.79,0,0
16757,2011,11,30,4,238.0,-7,-3.0,1037.0,NW,0.89,0,0
16758,2011,11,30,5,229.0,-7,-5.0,1037.0,NW,2.68,0,0
16759,2011,11,30,6,208.0,-9,-6.0,1038.0,NW,5.81,0,0
16760,2011,11,30,7,163.0,-9,-5.0,1038.0,NW,7.6,0,0
16764,2011,11,30,11,,-14,4.0,1039.0,NW,3.13,0,0
16765,2011,11,30,12,20.0,-15,6.0,1038.0,NW,7.15,0,0
16766,2011,11,30,13,32.0,-15,6.0,1037.0,NW,10.28,0,0
16767,2011,11,30,14,33.0,-16,6.0,1036.0,NW,12.07,0,0
16768,2011,11,30,15,25.0,-15,6.0,1036.0,NW,13.86,0,0
16769,2011,11,30,16,31.0,-15,5.0,1036.0,NW,15.65,0,0
16781,2011,12,1,4,215.0,-9,-7.0,1036.0,NW,1.79,0,0
16782,2011,12,1,5,186.0,-9,-6.0,1035.0,NW,3.58,0,0
16783,2011,12,1,6,107.0,-9,-7.0,1035.0,NW,4.47,0,0
16784,2011,12,1,7,73.0,-8,-6.0,1035.0,NW,5.36,0,0
16785,2011,12,1,8,87.0,-7,-4.0,1034.0,NW,8.49,0,0
16826,2011,12,3,1,477.0,-3,-3.0,1024.0,NW,1.79,0,0
16827,2011,12,3,2,301.0,-4,-4.0,1024.0,NW,4.92,0,0
16828,2011,12,3,3,288.0,-6,-6.0,1024.0,NW,8.05,0,0
16829,2011,12,3,4,96.0,-5,-5.0,1024.0,NW,12.07,0,0
16830,2011,12,3,5,17.0,-6,-4.0,1024.0,NW,13.86,0,0
16835,2011,12,3,10,34.0,-7,0.0,1027.0,NW,4.92,0,0
16836,2011,12,3,11,27.0,-7,2.0,1027.0,NW,8.94,0,0
16839,2011,12,3,14,32.0,-11,6.0,1025.0,NW,1.79,0,0
16840,2011,12,3,15,35.0,-11,5.0,1025.0,NW,3.58,0,0
16857,2011,12,4,8,222.0,-6,-5.0,1029.0,NW,1.79,0,0
16874,2011,12,5,1,392.0,-4,-4.0,1031.0,NW,0.89,0,0
16876,2011,12,5,3,386.0,-3,-3.0,1032.0,NW,4.02,0,0
16877,2011,12,5,4,397.0,-3,-3.0,1032.0,NW,5.81,0,0
16878,2011,12,5,5,416.0,-3,-3.0,1032.0,NW,6.7,0,0
16879,2011,12,5,6,395.0,-3,-3.0,1032.0,NW,7.59,0,0
16897,2011,12,6,0,226.0,-1,0.0,1032.0,NW,1.79,3,0
16898,2011,12,6,1,252.0,0,0.0,1031.0,NW,3.58,4,0
16899,2011,12,6,2,247.0,0,0.0,1031.0,NW,5.37,5,0
16900,2011,12,6,3,247.0,-1,0.0,1031.0,NW,6.26,6,0
16901,2011,12,6,4,237.0,-1,0.0,1031.0,NW,8.05,0,0
16902,2011,12,6,5,229.0,-1,0.0,1030.0,NW,9.84,0,0
16903,2011,12,6,6,225.0,-1,0.0,1031.0,NW,11.63,0,0
16904,2011,12,6,7,231.0,0,0.0,1032.0,NW,12.52,1,0
16905,2011,12,6,8,211.0,0,0.0,1032.0,NW,14.31,2,0
16906,2011,12,6,9,181.0,0,0.0,1032.0,NW,16.1,0,0
16909,2011,12,6,12,209.0,1,2.0,1031.0,NW,3.13,0,0
16931,2011,12,7,10,146.0,0,3.0,1034.0,NW,4.92,0,0
16932,2011,12,7,11,27.0,-8,4.0,1034.0,NW,12.97,0,0
16933,2011,12,7,12,28.0,-8,5.0,1033.0,NW,21.02,0,0
16934,2011,12,7,13,17.0,-10,5.0,1033.0,NW,30.85,0,0
16935,2011,12,7,14,18.0,-11,4.0,1032.0,NW,40.68,0,0
16936,2011,12,7,15,17.0,-11,3.0,1033.0,NW,51.86,0,0
16937,2011,12,7,16,18.0,-12,3.0,1033.0,NW,59.91,0,0
16938,2011,12,7,17,15.0,-13,2.0,1033.0,NW,67.96,0,0
16939,2011,12,7,18,16.0,-13,1.0,1034.0,NW,75.11,0,0
16940,2011,12,7,19,13.0,-15,1.0,1035.0,NW,84.94,0,0
16941,2011,12,7,20,12.0,-14,0.0,1036.0,NW,93.88,0,0
16942,2011,12,7,21,11.0,-15,-1.0,1036.0,NW,105.95,0,0
16943,2011,12,7,22,12.0,-16,-2.0,1037.0,NW,115.78,0,0
16944,2011,12,7,23,11.0,-16,-3.0,1038.0,NW,123.83,0,0
16945,2011,12,8,0,12.0,-17,-4.0,1038.0,NW,133.66,0,0
16946,2011,12,8,1,11.0,-17,-4.0,1038.0,NW,143.49,0,0
16947,2011,12,8,2,8.0,-18,-4.0,1039.0,NW,152.43,0,0
16948,2011,12,8,3,9.0,-18,-6.0,1039.0,NW,160.48,0,0
16949,2011,12,8,4,11.0,-19,-6.0,1039.0,NW,168.53,0,0
16950,2011,12,8,5,8.0,-19,-6.0,1039.0,NW,176.58,0,0
16951,2011,12,8,6,8.0,-18,-6.0,1039.0,NW,183.73,0,0
16954,2011,12,8,9,16.0,-16,-4.0,1041.0,NW,4.02,0,0
16955,2011,12,8,10,12.0,-16,-3.0,1041.0,NW,9.83,0,0
16956,2011,12,8,11,11.0,-15,-2.0,1040.0,NW,13.85,0,0
16957,2011,12,8,12,11.0,-16,-1.0,1039.0,NW,23.68,0,0
16958,2011,12,8,13,17.0,-16,-1.0,1039.0,NW,30.83,0,0
16959,2011,12,8,14,9.0,-18,0.0,1038.0,NW,39.77,0,0
16960,2011,12,8,15,10.0,-18,-1.0,1039.0,NW,50.95,0,0
16961,2011,12,8,16,12.0,-18,-2.0,1039.0,NW,60.78,0,0
16962,2011,12,8,17,14.0,-18,-3.0,1039.0,NW,69.72,0,0
16963,2011,12,8,18,15.0,-18,-3.0,1040.0,NW,78.66,0,0
16964,2011,12,8,19,15.0,-18,-3.0,1040.0,NW,87.6,0,0
16965,2011,12,8,20,9.0,-18,-4.0,1041.0,NW,96.54,0,0
16966,2011,12,8,21,7.0,-18,-4.0,1041.0,NW,104.59,0,0
16967,2011,12,8,22,7.0,-18,-5.0,1042.0,NW,111.74,0,0
16968,2011,12,8,23,7.0,-18,-5.0,1042.0,NW,119.79,0,0
16969,2011,12,9,0,7.0,-18,-7.0,1042.0,NW,123.81,0,0
16970,2011,12,9,1,17.0,-17,-8.0,1041.0,NW,127.83,0,0
16971,2011,12,9,2,17.0,-17,-7.0,1041.0,NW,131.85,0,0
16972,2011,12,9,3,18.0,-17,-8.0,1041.0,NW,134.98,0,0
16973,2011,12,9,4,13.0,-17,-6.0,1040.0,NW,142.13,0,0
16974,2011,12,9,5,13.0,-17,-7.0,1040.0,NW,147.05,0,0
16978,2011,12,9,9,32.0,-16,-5.0,1040.0,NW,4.92,0,0
16980,2011,12,9,11,25.0,-16,-1.0,1037.0,NW,8.94,0,0
16981,2011,12,9,12,19.0,-18,0.0,1036.0,NW,17.88,0,0
16982,2011,12,9,13,19.0,-18,0.0,1035.0,NW,25.03,0,0
16983,2011,12,9,14,18.0,-18,0.0,1034.0,NW,33.08,0,0
16984,2011,12,9,15,16.0,-18,0.0,1033.0,NW,41.13,0,0
16985,2011,12,9,16,17.0,-18,0.0,1033.0,NW,48.28,0,0
16986,2011,12,9,17,18.0,-15,0.0,1033.0,NW,55.43,0,0
16987,2011,12,9,18,18.0,-16,-1.0,1034.0,NW,60.35,0,0
16988,2011,12,9,19,20.0,-16,-1.0,1033.0,NW,67.5,0,0
16989,2011,12,9,20,29.0,-16,-2.0,1034.0,NW,75.55,0,0
16990,2011,12,9,21,17.0,-16,-2.0,1034.0,NW,82.7,0,0
16991,2011,12,9,22,19.0,-16,-3.0,1033.0,NW,87.62,0,0
16992,2011,12,9,23,11.0,-16,-3.0,1033.0,NW,93.43,0,0
16993,2011,12,10,0,18.0,-16,-4.0,1033.0,NW,99.24,0,0
16994,2011,12,10,1,11.0,-16,-4.0,1032.0,NW,106.39,0,0
16995,2011,12,10,2,16.0,-16,-4.0,1032.0,NW,114.44,0,0
16996,2011,12,10,3,17.0,-16,-4.0,1032.0,NW,121.59,0,0
16997,2011,12,10,4,14.0,-16,-6.0,1031.0,NW,125.61,0,0
16998,2011,12,10,5,15.0,-16,-4.0,1030.0,NW,129.63,0,0
16999,2011,12,10,6,13.0,-17,-4.0,1030.0,NW,134.55,0,0
17000,2011,12,10,7,15.0,-17,-4.0,1030.0,NW,136.34,0,0
17001,2011,12,10,8,15.0,-15,-2.0,1031.0,NW,140.36,0,0
17002,2011,12,10,9,21.0,-15,0.0,1031.0,NW,144.38,0,0
17003,2011,12,10,10,22.0,-15,2.0,1031.0,NW,147.51,0,0
17004,2011,12,10,11,27.0,-15,3.0,1030.0,NW,155.56,0,0
17005,2011,12,10,12,23.0,-14,4.0,1029.0,NW,161.37,0,0
17006,2011,12,10,13,21.0,-13,5.0,1028.0,NW,167.18,0,0
17007,2011,12,10,14,16.0,-13,5.0,1027.0,NW,175.23,0,0
17008,2011,12,10,15,15.0,-13,5.0,1027.0,NW,183.28,0,0
17009,2011,12,10,16,12.0,-12,5.0,1027.0,NW,188.2,0,0
17010,2011,12,10,17,63.0,-12,4.0,1027.0,NW,193.12,0,0
17025,2011,12,11,8,187.0,-7,-4.0,1027.0,NW,1.79,0,0
17026,2011,12,11,9,180.0,-6,1.0,1027.0,NW,3.58,0,0
17029,2011,12,11,12,46.0,-10,10.0,1026.0,NW,7.15,0,0
17030,2011,12,11,13,30.0,-10,10.0,1025.0,NW,15.2,0,0
17031,2011,12,11,14,24.0,-10,10.0,1024.0,NW,23.25,0,0
17032,2011,12,11,15,28.0,-11,9.0,1025.0,NW,30.4,0,0
17033,2011,12,11,16,30.0,-10,9.0,1025.0,NW,38.45,0,0
17034,2011,12,11,17,33.0,-10,8.0,1025.0,NW,45.6,0,0
17035,2011,12,11,18,49.0,-10,7.0,1026.0,NW,51.41,0,0
17036,2011,12,11,19,47.0,-10,7.0,1026.0,NW,57.22,0,0
17037,2011,12,11,20,55.0,-10,6.0,1027.0,NW,60.35,0,0
17038,2011,12,11,21,59.0,-10,6.0,1027.0,NW,65.27,0,0
17040,2011,12,11,23,48.0,-8,0.0,1027.0,NW,1.79,0,0
17041,2011,12,12,0,50.0,-8,0.0,1028.0,NW,2.68,0,0
17042,2011,12,12,1,62.0,-7,0.0,1028.0,NW,4.47,0,0
17043,2011,12,12,2,61.0,-8,-2.0,1029.0,NW,7.6,0,0
17044,2011,12,12,3,46.0,-8,-4.0,1029.0,NW,11.62,0,0
17045,2011,12,12,4,35.0,-8,-3.0,1029.0,NW,15.64,0,0
17046,2011,12,12,5,25.0,-8,-1.0,1029.0,NW,19.66,0,0
17047,2011,12,12,6,17.0,-8,-1.0,1029.0,NW,23.68,0,0
17087,2011,12,13,22,282.0,-1,0.0,1024.0,NW,3.13,0,0
17088,2011,12,13,23,56.0,-3,-1.0,1025.0,NW,8.05,0,0
17089,2011,12,14,0,16.0,-14,1.0,1025.0,NW,20.12,0,0
17090,2011,12,14,1,15.0,-13,0.0,1027.0,NW,31.3,0,0
17091,2011,12,14,2,14.0,-15,-1.0,1029.0,NW,41.13,0,0
17092,2011,12,14,3,14.0,-16,-3.0,1031.0,NW,49.18,0,0
17093,2011,12,14,4,13.0,-16,-3.0,1031.0,NW,57.23,0,0
17094,2011,12,14,5,10.0,-16,-4.0,1032.0,NW,62.15,0,0
17095,2011,12,14,6,10.0,-17,-5.0,1032.0,NW,70.2,0,0
17096,2011,12,14,7,11.0,-17,-4.0,1034.0,NW,78.25,0,0
17097,2011,12,14,8,11.0,-16,-4.0,1034.0,NW,85.4,0,0
17098,2011,12,14,9,13.0,-16,-2.0,1035.0,NW,92.55,0,0
17099,2011,12,14,10,16.0,-17,-1.0,1035.0,NW,100.6,0,0
17100,2011,12,14,11,18.0,-19,0.0,1034.0,NW,107.75,0,0
17101,2011,12,14,12,19.0,-18,0.0,1033.0,NW,114.9,0,0
17102,2011,12,14,13,13.0,-19,1.0,1033.0,NW,123.84,0,0
17103,2011,12,14,14,17.0,-19,1.0,1033.0,NW,132.78,0,0
17104,2011,12,14,15,14.0,-20,1.0,1033.0,NW,140.83,0,0
17105,2011,12,14,16,11.0,-20,0.0,1034.0,NW,148.88,0,0
17106,2011,12,14,17,10.0,-18,-1.0,1034.0,NW,156.03,0,0
17107,2011,12,14,18,16.0,-18,-2.0,1035.0,NW,163.18,0,0
17108,2011,12,14,19,17.0,-18,-3.0,1036.0,NW,172.12,0,0
17109,2011,12,14,20,20.0,-18,-3.0,1036.0,NW,180.17,0,0
17110,2011,12,14,21,14.0,-18,-3.0,1037.0,NW,188.22,0,0
17111,2011,12,14,22,12.0,-18,-4.0,1037.0,NW,195.37,0,0
17112,2011,12,14,23,23.0,-18,-4.0,1038.0,NW,202.52,0,0
17113,2011,12,15,0,16.0,-18,-5.0,1038.0,NW,207.44,0,0
17114,2011,12,15,1,16.0,-18,-6.0,1037.0,NW,212.36,0,0
17115,2011,12,15,2,15.0,-18,-6.0,1037.0,NW,217.28,0,0
17116,2011,12,15,3,16.0,-18,-8.0,1037.0,NW,219.07,0,0
17118,2011,12,15,5,21.0,-18,-7.0,1036.0,NW,1.79,0,0
17119,2011,12,15,6,19.0,-18,-7.0,1036.0,NW,4.92,0,0
17120,2011,12,15,7,28.0,-18,-7.0,1036.0,NW,9.84,0,0
17121,2011,12,15,8,11.0,-17,-5.0,1037.0,NW,13.86,0,0
17122,2011,12,15,9,13.0,-18,-4.0,1037.0,NW,18.78,0,0
17123,2011,12,15,10,19.0,-18,-2.0,1037.0,NW,26.83,0,0
17124,2011,12,15,11,15.0,-18,-1.0,1036.0,NW,34.88,0,0
17125,2011,12,15,12,19.0,-18,-1.0,1035.0,NW,40.69,0,0
17126,2011,12,15,13,12.0,-19,0.0,1034.0,NW,46.5,0,0
17127,2011,12,15,14,16.0,-17,-1.0,1034.0,NW,52.31,0,0
17128,2011,12,15,15,15.0,-16,-1.0,1034.0,NW,61.25,0,0
17129,2011,12,15,16,7.0,-19,-2.0,1035.0,NW,70.19,0,0
17130,2011,12,15,17,11.0,-21,-2.0,1036.0,NW,80.02,0,0
17131,2011,12,15,18,11.0,-21,-4.0,1037.0,NW,92.09,0,0
17132,2011,12,15,19,7.0,-21,-4.0,1038.0,NW,103.27,0,0
17133,2011,12,15,20,9.0,-21,-5.0,1039.0,NW,114.45,0,0
17134,2011,12,15,21,10.0,-21,-6.0,1039.0,NW,124.28,0,0
17135,2011,12,15,22,11.0,-22,-7.0,1039.0,NW,134.11,0,0
17136,2011,12,15,23,10.0,-23,-7.0,1039.0,NW,145.29,0,0
17137,2011,12,16,0,15.0,-22,-7.0,1040.0,NW,152.44,0,0
17138,2011,12,16,1,11.0,-22,-8.0,1040.0,NW,159.59,0,0
17139,2011,12,16,2,10.0,-22,-8.0,1040.0,NW,168.53,0,0
17140,2011,12,16,3,9.0,-22,-8.0,1040.0,NW,177.47,0,0
17141,2011,12,16,4,8.0,-23,-8.0,1040.0,NW,184.62,0,0
17142,2011,12,16,5,8.0,-23,-8.0,1040.0,NW,192.67,0,0
17143,2011,12,16,6,7.0,-22,-8.0,1040.0,NW,200.72,0,0
17144,2011,12,16,7,10.0,-22,-8.0,1041.0,NW,207.87,0,0
17145,2011,12,16,8,14.0,-23,-7.0,1041.0,NW,215.92,0,0
17146,2011,12,16,9,17.0,-23,-6.0,1041.0,NW,224.86,0,0
17147,2011,12,16,10,13.0,-23,-5.0,1041.0,NW,233.8,0,0
17148,2011,12,16,11,12.0,-23,-3.0,1040.0,NW,242.74,0,0
17149,2011,12,16,12,15.0,-23,-3.0,1039.0,NW,250.79,0,0
17150,2011,12,16,13,16.0,-23,-2.0,1038.0,NW,258.84,0,0
17151,2011,12,16,14,20.0,-23,-1.0,1037.0,NW,266.89,0,0
17152,2011,12,16,15,17.0,-23,-1.0,1037.0,NW,274.04,0,0
17153,2011,12,16,16,17.0,-23,-2.0,1036.0,NW,278.96,0,0
17162,2011,12,17,1,123.0,-19,-13.0,1035.0,NW,1.79,0,0
17163,2011,12,17,2,122.0,-19,-12.0,1035.0,NW,3.58,0,0
17164,2011,12,17,3,140.0,-18,-11.0,1035.0,NW,5.37,0,0
17165,2011,12,17,4,114.0,-19,-13.0,1035.0,NW,7.16,0,0
17166,2011,12,17,5,109.0,-18,-12.0,1034.0,NW,10.29,0,0
17167,2011,12,17,6,92.0,-18,-10.0,1034.0,NW,11.18,0,0
17168,2011,12,17,7,68.0,-18,-11.0,1035.0,NW,12.97,0,0
17169,2011,12,17,8,55.0,-17,-9.0,1035.0,NW,16.1,0,0
17170,2011,12,17,9,58.0,-17,-7.0,1035.0,NW,17.89,0,0
17171,2011,12,17,10,57.0,-16,-3.0,1035.0,NW,19.68,0,0
17173,2011,12,17,12,75.0,-18,1.0,1033.0,NW,1.79,0,0
17174,2011,12,17,13,77.0,-20,1.0,1032.0,NW,3.58,0,0
17175,2011,12,17,14,77.0,-19,2.0,1031.0,NW,5.37,0,0
