No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
20738,2012,5,14,1,83.0,10,16.0,1010.0,NE,14.3,0,0
20835,2012,5,18,2,28.0,8,14.0,1008.0,NE,1.79,0,0
20838,2012,5,18,5,52.0,9,13.0,1008.0,NE,0.89,0,0
20856,2012,5,18,23,140.0,16,23.0,1006.0,NE,1.79,0,0
20874,2012,5,19,17,147.0,19,29.0,1007.0,NE,1.79,0,0
20875,2012,5,19,18,136.0,19,29.0,1008.0,NE,4.92,0,0
20876,2012,5,19,19,128.0,18,28.0,1008.0,NE,8.05,0,0
20882,2012,5,20,1,,17,19.0,1013.0,NE,5.81,0,1
20888,2012,5,20,7,,17,19.0,1014.0,NE,1.79,0,0
20891,2012,5,20,10,,16,21.0,1015.0,NE,1.79,0,0
20911,2012,5,21,6,,16,17.0,1015.0,NE,0.89,0,0
20955,2012,5,23,2,85.0,3,21.0,1010.0,NE,4.92,0,0
20956,2012,5,23,3,52.0,0,20.0,1011.0,NE,9.84,0,0
20957,2012,5,23,4,19.0,-2,20.0,1011.0,NE,14.76,0,0
20960,2012,5,23,7,13.0,2,20.0,1014.0,NE,3.13,0,0
20961,2012,5,23,8,13.0,1,22.0,1014.0,NE,7.15,0,0
20962,2012,5,23,9,12.0,0,24.0,1014.0,NE,10.28,0,0
20963,2012,5,23,10,10.0,-1,24.0,1013.0,NE,14.3,0,0
20964,2012,5,23,11,15.0,-1,25.0,1013.0,NE,17.43,0,0
20981,2012,5,24,4,80.0,7,18.0,1011.0,NE,3.13,0,0
20985,2012,5,24,8,33.0,2,22.0,1012.0,NE,3.13,0,0
20987,2012,5,24,10,33.0,-3,26.0,1013.0,NE,5.81,0,0
20988,2012,5,24,11,,-4,25.0,1013.0,NE,10.73,0,0
21006,2012,5,25,5,48.0,6,15.0,1011.0,NE,1.79,0,0
21007,2012,5,25,6,30.0,5,17.0,1011.0,NE,5.81,0,0
21008,2012,5,25,7,15.0,4,20.0,1011.0,NE,7.6,0,0
21027,2012,5,26,2,98.0,12,14.0,1008.0,NE,1.79,0,0
21029,2012,5,26,4,95.0,12,14.0,1007.0,NE,1.79,0,0
21030,2012,5,26,5,138.0,10,11.0,1007.0,NE,2.68,0,0
21052,2012,5,27,3,63.0,9,16.0,1004.0,NE,0.89,0,0
21079,2012,5,28,6,146.0,14,20.0,1013.0,NE,1.79,0,0
21118,2012,5,29,21,22.0,12,18.0,1013.0,NE,4.02,0,0
21119,2012,5,29,22,26.0,11,18.0,1014.0,NE,8.04,0,0
21120,2012,5,29,23,15.0,10,17.0,1014.0,NE,12.06,0,0
21121,2012,5,30,0,11.0,9,16.0,1014.0,NE,15.19,0,0
21122,2012,5,30,1,8.0,9,17.0,1014.0,NE,19.21,0,0
21123,2012,5,30,2,16.0,9,15.0,1014.0,NE,21.0,0,0
21124,2012,5,30,3,12.0,10,15.0,1014.0,NE,22.79,0,0
21125,2012,5,30,4,18.0,10,13.0,1015.0,NE,24.58,0,0
21127,2012,5,30,6,14.0,9,18.0,1016.0,NE,4.92,0,0
21128,2012,5,30,7,9.0,9,18.0,1016.0,NE,8.94,0,0
21140,2012,5,30,19,9.0,2,24.0,1015.0,NE,1.79,0,0
21147,2012,5,31,2,60.0,6,15.0,1018.0,NE,0.89,0,0
21148,2012,5,31,3,71.0,9,13.0,1019.0,NE,2.68,0,0
21152,2012,5,31,7,103.0,7,18.0,1020.0,NE,1.79,0,0
21165,2012,5,31,20,43.0,14,16.0,1015.0,NE,1.79,0,0
21174,2012,6,1,5,58.0,14,15.0,1014.0,NE,0.89,0,0
21178,2012,6,1,9,54.0,12,18.0,1014.0,NE,1.79,0,0
21179,2012,6,1,10,55.0,13,18.0,1014.0,NE,3.58,0,0
21180,2012,6,1,11,55.0,12,20.0,1014.0,NE,5.37,0,0
21198,2012,6,2,5,145.0,16,16.0,1011.0,NE,0.89,0,0
21231,2012,6,3,14,216.0,21,23.0,1005.0,NE,1.79,0,2
21235,2012,6,3,18,41.0,20,22.0,1003.0,NE,3.13,0,0
21250,2012,6,4,9,164.0,19,23.0,1007.0,NE,1.79,0,0
21265,2012,6,5,0,69.0,16,22.0,1003.0,NE,1.79,0,0
21266,2012,6,5,1,70.0,16,20.0,1003.0,NE,3.58,0,0
21267,2012,6,5,2,72.0,16,20.0,1003.0,NE,5.37,0,0
21268,2012,6,5,3,86.0,16,20.0,1003.0,NE,7.16,0,0
21273,2012,6,5,8,76.0,13,26.0,1006.0,NE,4.02,0,0
21274,2012,6,5,9,42.0,10,29.0,1006.0,NE,8.94,0,0
21275,2012,6,5,10,15.0,7,31.0,1006.0,NE,16.09,0,0
21276,2012,6,5,11,13.0,7,31.0,1006.0,NE,20.11,0,0
21277,2012,6,5,12,6.0,7,33.0,1005.0,NE,24.13,0,0
21299,2012,6,6,10,193.0,16,26.0,1002.0,NE,1.79,0,0
21334,2012,6,7,21,108.0,19,26.0,999.0,NE,1.79,0,0
21335,2012,6,7,22,129.0,11,26.0,1000.0,NE,6.71,0,0
21337,2012,6,8,0,17.0,13,24.0,1000.0,NE,3.13,0,0
21341,2012,6,8,4,85.0,16,20.0,1001.0,NE,1.79,0,2
21381,2012,6,9,20,33.0,19,21.0,998.0,NE,3.13,0,0
21382,2012,6,9,21,32.0,18,20.0,999.0,NE,6.26,0,0
21387,2012,6,10,2,24.0,18,20.0,1001.0,NE,3.13,0,1
21417,2012,6,11,8,52.0,10,22.0,1000.0,NE,1.79,0,0
21434,2012,6,12,1,75.0,12,17.0,995.0,NE,1.79,0,0
21436,2012,6,12,3,71.0,11,17.0,995.0,NE,1.79,0,0
21437,2012,6,12,4,44.0,9,19.0,996.0,NE,4.92,0,0
21443,2012,6,12,10,7.0,8,28.0,996.0,NE,4.92,0,0
21445,2012,6,12,12,3.0,8,29.0,996.0,NE,4.02,0,0
21448,2012,6,12,15,7.0,8,30.0,996.0,NE,1.79,0,0
21450,2012,6,12,17,5.0,8,30.0,996.0,NE,1.79,0,0
21451,2012,6,12,18,3.0,8,29.0,997.0,NE,3.58,0,0
21452,2012,6,12,19,15.0,11,27.0,997.0,NE,5.37,0,0
21453,2012,6,12,20,23.0,9,25.0,998.0,NE,9.39,0,0
21454,2012,6,12,21,10.0,9,23.0,999.0,NE,14.31,0,0
21455,2012,6,12,22,11.0,9,23.0,999.0,NE,18.33,0,0
21456,2012,6,12,23,7.0,10,22.0,1000.0,NE,20.12,0,0
21458,2012,6,13,1,10.0,11,19.0,1000.0,NE,1.79,0,0
21461,2012,6,13,4,58.0,13,19.0,1001.0,NE,0.89,0,0
21463,2012,6,13,6,96.0,13,19.0,1001.0,NE,1.79,0,0
21465,2012,6,13,8,130.0,14,22.0,1001.0,NE,3.13,0,0
21466,2012,6,13,9,135.0,14,24.0,1001.0,NE,6.26,0,0
21469,2012,6,13,12,80.0,14,26.0,999.0,NE,3.13,0,0
21476,2012,6,13,19,48.0,13,24.0,999.0,NE,3.13,0,0
21477,2012,6,13,20,60.0,17,20.0,1000.0,NE,4.92,0,1
21478,2012,6,13,21,40.0,16,20.0,1001.0,NE,10.73,0,3
21479,2012,6,13,22,36.0,15,20.0,1001.0,NE,16.54,0,0
21480,2012,6,13,23,17.0,14,20.0,1002.0,NE,22.35,0,0
21481,2012,6,14,0,17.0,14,20.0,1002.0,NE,27.27,0,0
21482,2012,6,14,1,15.0,13,20.0,1002.0,NE,33.08,0,0
21483,2012,6,14,2,12.0,13,19.0,1003.0,NE,37.1,0,0
21491,2012,6,14,10,5.0,14,23.0,1004.0,NE,3.13,0,0
21498,2012,6,14,17,5.0,11,26.0,1003.0,NE,3.13,0,0
21499,2012,6,14,18,6.0,12,25.0,1004.0,NE,6.26,0,0
21502,2012,6,14,21,8.0,15,19.0,1006.0,NE,1.79,0,0
21508,2012,6,15,3,15.0,15,17.0,1007.0,NE,1.79,0,0
21510,2012,6,15,5,14.0,14,17.0,1007.0,NE,1.79,0,0
21516,2012,6,15,11,4.0,10,26.0,1007.0,NE,4.92,0,0
21520,2012,6,15,15,6.0,10,30.0,1005.0,NE,4.92,0,0
21521,2012,6,15,16,6.0,10,29.0,1005.0,NE,8.05,0,0
21522,2012,6,15,17,9.0,11,27.0,1005.0,NE,11.18,0,0
21549,2012,6,16,20,29.0,16,25.0,1003.0,NE,1.79,0,0
21560,2012,6,17,7,46.0,17,23.0,1004.0,NE,1.79,0,0
21582,2012,6,18,5,126.0,16,24.0,1001.0,NE,3.13,0,0
21655,2012,6,21,6,293.0,19,21.0,1005.0,NE,0.89,0,0
21748,2012,6,25,3,61.0,21,21.0,1005.0,NE,1.79,0,7
21749,2012,6,25,4,73.0,20,20.0,1005.0,NE,4.92,0,8
21751,2012,6,25,6,86.0,20,20.0,1005.0,NE,1.79,0,0
21783,2012,6,26,14,121.0,22,27.0,1010.0,NE,1.79,0,0
21832,2012,6,28,15,174.0,20,23.0,1009.0,NE,1.79,0,0
21833,2012,6,28,16,208.0,21,23.0,1008.0,NE,3.58,0,0
21835,2012,6,28,18,218.0,21,22.0,1008.0,NE,0.89,0,1
21836,2012,6,28,19,202.0,21,21.0,1008.0,NE,4.02,0,2
21837,2012,6,28,20,178.0,21,22.0,1008.0,NE,4.91,0,3
21876,2012,6,30,11,50.0,21,29.0,1004.0,NE,1.79,0,0
21908,2012,7,1,19,,25,32.0,996.0,NE,1.79,0,0
21909,2012,7,1,20,120.0,25,30.0,997.0,NE,4.92,0,0
21910,2012,7,1,21,192.0,25,30.0,998.0,NE,6.71,0,0
21911,2012,7,1,22,199.0,24,29.0,998.0,NE,9.84,0,0
21914,2012,7,2,1,178.0,22,27.0,999.0,NE,3.13,0,0
21915,2012,7,2,2,104.0,17,26.0,1000.0,NE,7.15,0,0
21916,2012,7,2,3,84.0,16,25.0,1000.0,NE,10.28,0,0
21921,2012,7,2,8,17.0,14,28.0,1001.0,NE,1.79,0,0
21924,2012,7,2,11,9.0,15,32.0,999.0,NE,1.79,0,0
21946,2012,7,3,9,21.0,17,30.0,997.0,NE,1.79,0,0
21948,2012,7,3,11,16.0,15,33.0,997.0,NE,3.13,0,0
21949,2012,7,3,12,18.0,15,34.0,996.0,NE,4.92,0,0
21950,2012,7,3,13,18.0,16,35.0,996.0,NE,6.71,0,0
21965,2012,7,4,4,69.0,17,25.0,999.0,NE,1.79,0,0
21970,2012,7,4,9,97.0,18,28.0,1001.0,NE,1.79,0,0
22026,2012,7,6,17,179.0,23,25.0,1002.0,NE,1.79,0,0
22027,2012,7,6,18,199.0,23,25.0,1002.0,NE,3.58,0,0
22028,2012,7,6,19,184.0,23,25.0,1002.0,NE,5.37,0,0
22029,2012,7,6,20,194.0,23,24.0,1002.0,NE,7.16,0,0
22030,2012,7,6,21,188.0,23,24.0,1002.0,NE,8.95,0,1
22036,2012,7,7,3,180.0,23,24.0,1002.0,NE,1.79,0,0
22038,2012,7,7,5,187.0,23,23.0,1002.0,NE,0.89,0,0
22065,2012,7,8,8,186.0,23,26.0,1002.0,NE,1.79,0,0
22086,2012,7,9,5,92.0,23,24.0,1002.0,NE,0.89,0,9
22087,2012,7,9,6,110.0,24,24.0,1003.0,NE,1.78,0,10
22137,2012,7,11,8,86.0,22,22.0,995.0,NE,1.79,0,0
22143,2012,7,11,14,76.0,23,29.0,994.0,NE,1.79,0,0
22145,2012,7,11,16,87.0,23,31.0,993.0,NE,3.13,0,0
22147,2012,7,11,18,94.0,24,29.0,994.0,NE,4.92,0,0
22151,2012,7,11,22,24.0,22,23.0,996.0,NE,1.79,0,0
22154,2012,7,12,1,20.0,21,22.0,996.0,NE,0.89,0,0
22161,2012,7,12,8,20.0,22,26.0,998.0,NE,3.13,0,0
22162,2012,7,12,9,20.0,22,27.0,998.0,NE,4.92,0,0
22165,2012,7,12,12,35.0,21,31.0,998.0,NE,1.79,0,0
22166,2012,7,12,13,35.0,20,32.0,997.0,NE,4.92,0,0
22171,2012,7,12,18,16.0,19,28.0,998.0,NE,5.81,0,0
22173,2012,7,12,20,,19,27.0,999.0,NE,4.02,0,0
22174,2012,7,12,21,,20,27.0,1001.0,NE,5.81,0,0
22183,2012,7,13,6,33.0,22,23.0,1003.0,NE,1.79,0,0
22186,2012,7,13,9,15.0,19,27.0,1005.0,NE,4.02,0,0
22187,2012,7,13,10,10.0,20,28.0,1005.0,NE,7.15,0,0
22188,2012,7,13,11,8.0,18,29.0,1005.0,NE,8.94,0,0
22200,2012,7,13,23,38.0,22,24.0,1004.0,NE,0.89,0,0
22201,2012,7,14,0,46.0,22,24.0,1004.0,NE,1.78,0,0
22202,2012,7,14,1,47.0,22,23.0,1004.0,NE,3.57,0,0
22205,2012,7,14,4,54.0,21,22.0,1004.0,NE,1.79,0,0
22209,2012,7,14,8,23.0,18,25.0,1005.0,NE,3.13,0,0
22210,2012,7,14,9,21.0,17,27.0,1005.0,NE,7.15,0,0
22211,2012,7,14,10,19.0,17,28.0,1005.0,NE,10.28,0,0
22213,2012,7,14,12,16.0,16,29.0,1004.0,NE,3.13,0,0
22214,2012,7,14,13,14.0,16,31.0,1004.0,NE,6.26,0,0
22215,2012,7,14,14,15.0,15,30.0,1003.0,NE,8.05,0,0
22226,2012,7,15,1,60.0,20,22.0,1004.0,NE,1.79,0,0
22228,2012,7,15,3,59.0,19,21.0,1004.0,NE,0.89,0,0
22229,2012,7,15,4,48.0,19,20.0,1004.0,NE,1.78,0,0
22230,2012,7,15,5,52.0,19,20.0,1005.0,NE,3.57,0,0
22233,2012,7,15,8,32.0,18,26.0,1006.0,NE,3.13,0,0
22237,2012,7,15,12,32.0,17,32.0,1005.0,NE,1.79,0,0
22355,2012,7,20,10,212.0,24,28.0,1005.0,NE,1.79,0,0
22382,2012,7,21,13,318.0,25,27.0,1002.0,NE,3.13,0,3
22383,2012,7,21,14,299.0,25,27.0,1001.0,NE,7.15,0,4
22384,2012,7,21,15,164.0,24,24.0,1001.0,NE,11.17,0,5
22385,2012,7,21,16,31.0,23,24.0,1000.0,NE,14.3,0,6
22386,2012,7,21,17,46.0,23,24.0,1000.0,NE,18.32,0,7
22387,2012,7,21,18,95.0,24,24.0,1000.0,NE,21.45,0,9
22390,2012,7,21,21,21.0,23,23.0,999.0,NE,1.79,0,16
22393,2012,7,22,0,28.0,23,23.0,998.0,NE,3.13,0,19
22394,2012,7,22,1,23.0,23,23.0,997.0,NE,6.26,0,20
22400,2012,7,22,7,24.0,23,24.0,997.0,NE,3.13,0,0
22416,2012,7,22,23,20.0,18,25.0,1003.0,NE,1.79,0,0
22419,2012,7,23,2,17.0,18,23.0,1003.0,NE,3.13,0,0
22426,2012,7,23,9,10.0,19,28.0,1005.0,NE,3.13,0,0
22428,2012,7,23,11,20.0,19,31.0,1005.0,NE,1.79,0,0
22443,2012,7,24,2,49.0,21,24.0,1008.0,NE,1.79,0,0
22451,2012,7,24,10,75.0,21,26.0,1009.0,NE,1.79,0,0
22492,2012,7,26,3,75.0,25,25.0,1004.0,NE,1.79,0,0
22518,2012,7,27,5,82.0,24,25.0,1005.0,NE,0.89,0,0
22519,2012,7,27,6,79.0,24,25.0,1005.0,NE,1.78,0,0
22520,2012,7,27,7,77.0,24,25.0,1005.0,NE,3.57,0,0
22528,2012,7,27,15,89.0,25,28.0,1006.0,NE,1.79,0,0
22529,2012,7,27,16,86.0,26,28.0,1005.0,NE,3.58,0,0
22530,2012,7,27,17,90.0,26,28.0,1005.0,NE,6.71,0,0
22531,2012,7,27,18,94.0,26,28.0,1005.0,NE,8.5,0,0
22536,2012,7,27,23,37.0,25,25.0,1006.0,NE,0.89,0,2
22539,2012,7,28,2,,25,25.0,1005.0,NE,1.79,0,0
22563,2012,7,29,2,,22,23.0,998.0,NE,1.79,0,0
22577,2012,7,29,16,,20,35.0,998.0,NE,1.79,0,0
22591,2012,7,30,6,,19,25.0,1002.0,NE,4.92,0,0
22592,2012,7,30,7,,19,26.0,1003.0,NE,8.05,0,0
22593,2012,7,30,8,,20,27.0,1004.0,NE,11.18,0,0
22594,2012,7,30,9,,19,29.0,1004.0,NE,14.31,0,0
22604,2012,7,30,19,80.0,24,25.0,1005.0,NE,0.89,0,2
22610,2012,7,31,1,38.0,22,22.0,1005.0,NE,3.13,0,8
22616,2012,7,31,7,29.0,21,21.0,1007.0,NE,1.79,0,4
22618,2012,7,31,9,21.0,20,21.0,1007.0,NE,3.13,0,6
22642,2012,8,1,9,18.0,20,20.0,1008.0,NE,4.92,0,5
22643,2012,8,1,10,8.0,20,20.0,1008.0,NE,10.73,0,6
22646,2012,8,1,13,19.0,21,21.0,1008.0,NE,4.92,0,9
22648,2012,8,1,15,10.0,20,22.0,1007.0,NE,4.92,0,11
22650,2012,8,1,17,7.0,20,23.0,1006.0,NE,4.92,0,13
22656,2012,8,1,23,11.0,20,21.0,1007.0,NE,1.79,0,0
22660,2012,8,2,3,18.0,19,20.0,1007.0,NE,3.13,0,0
22661,2012,8,2,4,11.0,19,21.0,1007.0,NE,7.15,0,0
22667,2012,8,2,10,10.0,20,27.0,1009.0,NE,3.13,0,0
22670,2012,8,2,13,9.0,21,30.0,1007.0,NE,1.79,0,0
22686,2012,8,3,5,48.0,23,23.0,1009.0,NE,0.89,0,0
22687,2012,8,3,6,54.0,23,23.0,1009.0,NE,2.68,0,0
22691,2012,8,3,10,74.0,24,28.0,1008.0,NE,1.79,0,0
22692,2012,8,3,11,76.0,24,29.0,1008.0,NE,3.58,0,0
22710,2012,8,4,5,39.0,22,23.0,1006.0,NE,1.79,0,0
22714,2012,8,4,9,19.0,21,29.0,1007.0,NE,3.13,0,0
22715,2012,8,4,10,16.0,22,30.0,1007.0,NE,8.05,0,0
22716,2012,8,4,11,18.0,21,31.0,1007.0,NE,12.07,0,0
22717,2012,8,4,12,18.0,20,31.0,1008.0,NE,15.2,0,0
22718,2012,8,4,13,17.0,22,32.0,1007.0,NE,16.99,0,0
22737,2012,8,5,8,49.0,25,26.0,1011.0,NE,1.79,0,0
22741,2012,8,5,12,28.0,23,30.0,1011.0,NE,1.79,0,0
22762,2012,8,6,9,81.0,25,30.0,1010.0,NE,1.79,0,0
22781,2012,8,7,4,67.0,24,24.0,1007.0,NE,0.89,0,0
22814,2012,8,8,13,80.0,26,31.0,1005.0,NE,0.89,0,0
22815,2012,8,8,14,76.0,26,31.0,1005.0,NE,2.68,0,0
22817,2012,8,8,16,33.0,26,31.0,1004.0,NE,4.02,0,0
22818,2012,8,8,17,25.0,20,29.0,1004.0,NE,4.91,0,0
22820,2012,8,8,19,29.0,24,28.0,1005.0,NE,0.89,0,0
22854,2012,8,10,5,85.0,23,23.0,1007.0,NE,1.79,0,0
22855,2012,8,10,6,89.0,23,23.0,1007.0,NE,2.68,0,0
22877,2012,8,11,4,108.0,22,23.0,1006.0,NE,0.89,0,0
22880,2012,8,11,7,118.0,22,24.0,1006.0,NE,1.79,0,0
22906,2012,8,12,9,,22,25.0,1005.0,NE,1.79,0,0
22932,2012,8,13,11,13.0,16,28.0,1010.0,NE,3.13,0,0
22933,2012,8,13,12,13.0,13,29.0,1010.0,NE,6.26,0,0
22934,2012,8,13,13,13.0,12,29.0,1009.0,NE,8.05,0,0
22947,2012,8,14,2,67.0,19,20.0,1008.0,NE,1.79,0,0
22948,2012,8,14,3,71.0,19,20.0,1008.0,NE,2.68,0,0
22949,2012,8,14,4,72.0,18,19.0,1008.0,NE,3.57,0,0
22953,2012,8,14,8,73.0,19,21.0,1008.0,NE,1.79,0,0
22974,2012,8,15,5,67.0,17,17.0,1005.0,NE,0.89,0,0
22979,2012,8,15,10,63.0,19,25.0,1007.0,NE,1.79,0,0
22980,2012,8,15,11,59.0,19,27.0,1007.0,NE,3.58,0,0
22982,2012,8,15,13,26.0,19,30.0,1006.0,NE,3.13,0,0
22983,2012,8,15,14,14.0,18,30.0,1006.0,NE,4.92,0,0
22998,2012,8,16,5,65.0,19,20.0,1011.0,NE,0.89,0,0
22999,2012,8,16,6,83.0,20,20.0,1012.0,NE,1.78,0,0
23002,2012,8,16,9,96.0,22,26.0,1012.0,NE,1.79,0,0
23058,2012,8,18,17,,24,25.0,1006.0,NE,1.79,0,3
23067,2012,8,19,2,,21,22.0,1007.0,NE,1.79,0,0
23074,2012,8,19,9,,19,27.0,1008.0,NE,3.13,0,0
23075,2012,8,19,10,,16,28.0,1008.0,NE,7.15,0,0
23076,2012,8,19,11,,17,29.0,1008.0,NE,8.94,0,0
23094,2012,8,20,5,,22,23.0,1005.0,NE,0.89,0,0
23098,2012,8,20,9,,23,24.0,1006.0,NE,3.13,0,0
23101,2012,8,20,12,,24,29.0,1005.0,NE,1.79,0,0
23103,2012,8,20,14,,23,30.0,1004.0,NE,1.79,0,0
23106,2012,8,20,17,,20,24.0,1005.0,NE,1.79,0,1
23108,2012,8,20,19,,20,24.0,1006.0,NE,3.13,0,0
23109,2012,8,20,20,,18,24.0,1008.0,NE,6.26,0,0
23110,2012,8,20,21,,15,25.0,1008.0,NE,11.18,0,0
23123,2012,8,21,10,,12,26.0,1015.0,NE,3.13,0,0
23124,2012,8,21,11,,10,27.0,1015.0,NE,6.26,0,0
23125,2012,8,21,12,,9,27.0,1014.0,NE,10.28,0,0
23137,2012,8,22,0,36.0,15,17.0,1015.0,NE,1.79,0,0
23142,2012,8,22,5,13.0,12,15.0,1017.0,NE,1.79,0,0
23150,2012,8,22,13,8.0,1,27.0,1016.0,NE,1.79,0,0
23166,2012,8,23,5,87.0,12,14.0,1015.0,NE,1.79,0,0
23190,2012,8,24,5,101.0,16,17.0,1014.0,NE,0.89,0,0
23191,2012,8,24,6,110.0,17,17.0,1014.0,NE,1.78,0,0
23192,2012,8,24,7,110.0,18,19.0,1015.0,NE,2.67,0,0
23215,2012,8,25,6,143.0,16,17.0,1013.0,NE,0.89,0,0
23286,2012,8,28,5,83.0,21,21.0,1006.0,NE,0.89,0,0
23291,2012,8,28,10,76.0,22,28.0,1004.0,NE,1.79,0,0
23293,2012,8,28,12,80.0,21,31.0,1002.0,NE,1.79,0,0
23296,2012,8,28,15,57.0,20,33.0,999.0,NE,1.79,0,0
23315,2012,8,29,10,41.0,18,31.0,1006.0,NE,3.13,0,0
23318,2012,8,29,13,26.0,15,34.0,1005.0,NE,4.02,0,0
23319,2012,8,29,14,29.0,16,35.0,1005.0,NE,7.15,0,0
23330,2012,8,30,1,260.0,22,24.0,1009.0,NE,1.79,0,0
23333,2012,8,30,4,281.0,22,23.0,1009.0,NE,0.89,0,0
23335,2012,8,30,6,301.0,22,23.0,1009.0,NE,0.89,0,0
23336,2012,8,30,7,302.0,22,25.0,1010.0,NE,1.78,0,0
23360,2012,8,31,7,240.0,24,25.0,1011.0,NE,0.89,0,0
23392,2012,9,1,15,114.0,22,25.0,1009.0,NE,1.79,0,0
23394,2012,9,1,17,126.0,23,24.0,1009.0,NE,1.79,0,2
23395,2012,9,1,18,110.0,22,23.0,1009.0,NE,4.92,0,3
23396,2012,9,1,19,113.0,22,23.0,1009.0,NE,6.71,0,4
23397,2012,9,1,20,111.0,22,23.0,1009.0,NE,8.5,0,5
23399,2012,9,1,22,106.0,22,23.0,1008.0,NE,0.89,0,1
23402,2012,9,2,1,103.0,22,23.0,1006.0,NE,1.79,0,4
23404,2012,9,2,3,127.0,23,23.0,1006.0,NE,0.89,0,6
23415,2012,9,2,14,14.0,18,23.0,1008.0,NE,4.02,0,0
23416,2012,9,2,15,12.0,19,23.0,1008.0,NE,5.81,0,0
23418,2012,9,2,17,16.0,18,23.0,1009.0,NE,1.79,0,0
23426,2012,9,3,1,5.0,11,18.0,1012.0,NE,3.13,0,0
23427,2012,9,3,2,6.0,10,18.0,1012.0,NE,7.15,0,0
23428,2012,9,3,3,5.0,10,18.0,1012.0,NE,11.17,0,0
23429,2012,9,3,4,5.0,10,18.0,1012.0,NE,15.19,0,0
23430,2012,9,3,5,6.0,10,17.0,1012.0,NE,18.32,0,0
23431,2012,9,3,6,6.0,10,16.0,1013.0,NE,22.34,0,0
23432,2012,9,3,7,8.0,10,19.0,1013.0,NE,26.36,0,0
23433,2012,9,3,8,13.0,11,21.0,1013.0,NE,31.28,0,0
23434,2012,9,3,9,17.0,11,22.0,1014.0,NE,35.3,0,0
23473,2012,9,5,0,34.0,12,16.0,1017.0,NE,0.89,0,0
23500,2012,9,6,3,55.0,13,15.0,1018.0,NE,1.79,0,0
23501,2012,9,6,4,58.0,13,14.0,1017.0,NE,2.68,0,0
23502,2012,9,6,5,62.0,13,14.0,1017.0,NE,3.57,0,0
23505,2012,9,6,8,70.0,15,17.0,1018.0,NE,1.79,0,0
23522,2012,9,7,1,141.0,18,18.0,1016.0,NE,0.89,0,7
23524,2012,9,7,3,140.0,18,18.0,1015.0,NE,1.79,0,9
23525,2012,9,7,4,139.0,18,18.0,1015.0,NE,3.58,0,0
23529,2012,9,7,8,134.0,18,20.0,1015.0,NE,1.79,0,0
23530,2012,9,7,9,129.0,18,23.0,1016.0,NE,3.58,0,0
23531,2012,9,7,10,115.0,18,24.0,1016.0,NE,5.37,0,0
23532,2012,9,7,11,99.0,18,24.0,1015.0,NE,8.5,0,0
23533,2012,9,7,12,81.0,17,25.0,1015.0,NE,11.63,0,0
23544,2012,9,7,23,31.0,18,19.0,1016.0,NE,0.89,0,0
23548,2012,9,8,3,40.0,18,19.0,1016.0,NE,1.79,0,0
23549,2012,9,8,4,42.0,18,19.0,1016.0,NE,2.68,0,0
23551,2012,9,8,6,43.0,16,18.0,1016.0,NE,1.79,0,0
23552,2012,9,8,7,40.0,16,19.0,1016.0,NE,3.58,0,0
23554,2012,9,8,9,35.0,17,23.0,1016.0,NE,1.79,0,0
23571,2012,9,9,2,87.0,17,18.0,1014.0,NE,0.89,0,0
23574,2012,9,9,5,124.0,18,18.0,1015.0,NE,0.89,0,0
23577,2012,9,9,8,130.0,19,20.0,1016.0,NE,0.89,0,0
23596,2012,9,10,3,145.0,19,19.0,1015.0,NE,0.89,0,0
23640,2012,9,11,23,48.0,18,18.0,1009.0,NE,3.13,0,3
23656,2012,9,12,15,7.0,5,24.0,1010.0,NE,8.05,0,0
23657,2012,9,12,16,10.0,4,23.0,1011.0,NE,15.2,0,0
23658,2012,9,12,17,9.0,5,23.0,1011.0,NE,19.22,0,0
23659,2012,9,12,18,16.0,5,21.0,1012.0,NE,22.35,0,0
23660,2012,9,12,19,13.0,5,19.0,1012.0,NE,25.48,0,0
23661,2012,9,12,20,14.0,9,17.0,1013.0,NE,27.27,0,0
23668,2012,9,13,3,10.0,9,12.0,1013.0,NE,1.79,0,0
23669,2012,9,13,4,13.0,9,12.0,1013.0,NE,3.58,0,0
23671,2012,9,13,6,20.0,10,11.0,1013.0,NE,1.79,0,0
23680,2012,9,13,15,15.0,10,24.0,1011.0,NE,4.02,0,0
23681,2012,9,13,16,15.0,8,23.0,1011.0,NE,8.04,0,0
23682,2012,9,13,17,17.0,11,23.0,1012.0,NE,9.83,0,0
23688,2012,9,13,23,12.0,11,14.0,1015.0,NE,1.79,0,0
23700,2012,9,14,11,12.0,8,24.0,1018.0,NE,1.79,0,0
23701,2012,9,14,12,12.0,6,25.0,1018.0,NE,3.58,0,0
23705,2012,9,14,16,10.0,3,26.0,1016.0,NE,1.79,0,0
23712,2012,9,14,23,30.0,12,14.0,1019.0,NE,0.89,0,0
23713,2012,9,15,0,23.0,12,13.0,1019.0,NE,1.78,0,0
23714,2012,9,15,1,53.0,13,13.0,1019.0,NE,2.67,0,0
23735,2012,9,15,22,45.0,12,15.0,1021.0,NE,1.79,0,0
23737,2012,9,16,0,68.0,13,14.0,1022.0,NE,1.79,0,0
23738,2012,9,16,1,77.0,12,14.0,1022.0,NE,2.68,0,0
23739,2012,9,16,2,79.0,12,13.0,1022.0,NE,3.57,0,0
